OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
9413,600 DIVISADERO ST,Rare Device,DIVISADERO,SIDEWALK,1,2,,2013,1,37.775172,-122.437504,POINT (-122.43749 37.775166),23,4,11,9,1,,,23
12253,2404 27TH AVE,vacant,27TH,SIDEWALK,1,2,,2002,0,37.742429,-122.484056,POINT (-122.48404 37.742424),40,10,7,35,95,,,40
8671,44 Page Street,Kanbar Center,Page Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.421585 37.774445),21,4,11,9,37,,,21
12275,133 TURK ST,Aunt Charlie's Lounge,TURK,SIDEWALK,2,4,,2010,11,37.782844,-122.411371,POINT (-122.411354 37.78284),20,5,10,36,131,6,1,20
12033,2979 21ST ST,Mozzo Bike Apparel,21ST,SIDEWALK,2,4,,2012,7,37.75714,-122.413994,POINT (-122.41398 37.757133),53,3,2,20,195,,,53
9938,2797 16TH ST,Soccer Cafe,16TH,SIDEWALK,2,4,,2012,2,37.765079,-122.414946,POINT (-122.41493 37.765076),53,3,2,20,180,,,53
12149,401 CORTLAND AVE,Red Hill Books,CORTLAND,SIDEWALK,1,2,,2012,10,37.73936,-122.417605,POINT (-122.417595 37.739353),83,9,2,2,160,,,83
13626,330 Clement Street,Genki Crepes,Clement Street,SIDEWALK,1,2,,2020,7,,,POINT (-122.46264 37.783024),5,8,4,11,98,,,5
12585,1033 Irving Street,San Tung,Irving Street,SIDEWALK,1,2,,2019,12,37.76391777,-122.46883736,POINT (-122.46883 37.763912),109,10,11,14,151,,,109
9394,310 BRODERICK ST,Peet's Coffee,BRODERICK,SIDEWALK,1,2,,2012,8,37.773435,-122.438743,POINT (-122.43873 37.77343),24,7,11,9,1,,,24
13937,1301 Market,Walgreens,Market,SIDEWALK,2,4,,2020,12,,,POINT (-122.41645 37.777416),21,5,10,34,181,8,1,21
12717,1098 Hayes St,,Hayes St,SIDEWALK,4,8,,2019,12,37.77544592,-122.4343196,POINT (-122.4343 37.77544),23,4,11,9,1,,,23
11219,1117 IRVING ST,Relax Feet Massage,IRVING,SIDEWALK,1,2,,2015,6,37.763746,-122.469887,POINT (-122.46987 37.76374),109,10,11,14,151,,,109
10824,55 04TH ST,Marriot,04TH,SIDEWALK,1,2,,2004,0,37.785391,-122.404378,POINT (-122.404366 37.785385),32,5,10,8,25,4,,32
14351,2352 Market st,Beaux,Market st,SIDEWALK,2,4,,2021,11,,,POINT (-122.434204 37.763424),28,3,5,5,88,9,,28
8690,1050 Wisconsin Street,Potrero Hill Health Center,Wisconsin Street,SIDEWALK,2,4,,2017,9,0,0,POINT (-122.39892 37.754),54,2,9,26,54,,,54
9674,653 CHENERY ST,Cara Glass & Sash,CHENERY,SIDEWALK,1,2,,2010,0,37.734297,-122.432992,POINT (-122.432976 37.73429),96,9,5,10,172,,,96
10166,1401 BAKER ST,Karen Y Uchiyama Law Offices,BAKER,SIDEWALK,1,2,,2002,0,37.784095,-122.443231,POINT (-122.443214 37.784092),103,8,11,31,77,,,103
14235,3561 16th Street,,16th Street,SIDEWALK,4,8,,2021,5,,,POINT (-122.43235 37.764286),38,3,5,5,88,9,,38
11483,66 TOWNSEND ST,OM Power SF,TOWNSEND,SIDEWALK,1,2,,2012,10,37.781383,-122.39034,POINT (-122.39033 37.78138),31,1,10,8,25,,,31
10032,728 LA PLAYA,Fit Club,LA PLAYA,SIDEWALK,1,2,,2013,5,37.774531,-122.509782,POINT (-122.509766 37.774525),8,8,4,29,145,,,8
10034,3235 16TH ST,Barnets,16TH,SIDEWALK,1,2,,2006,0,37.76447,-122.424871,POINT (-122.42486 37.764465),37,3,5,20,178,,,37
11273,5273 03RD ST,Butchertown Gourmet,03RD,SIDEWALK,1,2,,2015,6,37.729587,-122.39241,POINT (-122.392395 37.72958),86,2,9,1,161,,,86
10148,217 14TH ST,John's Wash and Dry,14TH,SIDEWALK,1,2,,2011,2,37.768183,-122.418244,POINT (-122.41823 37.768177),53,3,2,20,89,,,53
13663,2499 Lombard St,Original Buffalo Wings,Lombard St,SIDEWALK,1,2,,2020,8,,,POINT (-122.442505 37.799072),17,4,6,13,82,,,17
9212,2814 19TH ST,Universal Cafe,19TH,ROADWAY,6,12,,2013,12,37.760624,-122.410634,POINT (-122.41062 37.76062),53,3,2,20,169,,,53
12570,1451 Hayes Street,Residential /Apt,Hayes Street,SIDEWALK,1,2,,2019,12,37.77466301,-122.44030009,POINT (-122.440285 37.77466),24,7,11,9,1,,,24
9056,860 FOLSOM ST,UNKNOWN,FOLSOM,SIDEWALK,1,2,,2006,0,37.781097,-122.402711,POINT (-122.402695 37.781094),32,1,10,34,36,4,,32
9238,2263 MISSION ST,The Dark Room Theater,MISSION,SIDEWALK,1,2,,2012,7,37.760873,-122.418899,POINT (-122.418884 37.760868),53,3,2,20,177,,,53
11747,15 TERESITA BLVD,Pro Dental Care,TERESITA,SIDEWALK,1,2,,2002,0,37.74504,-122.451721,POINT (-122.451706 37.745033),72,9,8,41,109,,,72
13525,2311 Irving st,Sunset Music,Irving st,SIDEWALK,1,2,,2020,3,,,POINT (-122.48268 37.76332),39,10,7,35,62,,,39
10264,500 Jackson Street,bodyfi,JACKSON,SIDEWALK,2,4,,2016,11,37.796482,-122.403538,POINT (-122.40353 37.79648),106,6,3,6,55,,,106
11548,721 MARKET ST,Super Duper Burger,MARKET,SIDEWALK,2,4,,2013,1,37.786851,-122.403892,POINT (-122.40388 37.786846),32,5,10,8,25,4,,32
11927,85 CARL ST,Urban Mercantile and Vierra & Friends,CARL,ROADWAY,2,4,,2014,1,37.765594,-122.449502,POINT (-122.449486 37.76559),29,7,11,3,135,,,29
8785,1401 Mission Street,Nail Bar,Mission Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.41594 37.77504),32,1,10,34,181,7,1,32
9457,1695 18TH ST,Thick House,18TH,SIDEWALK,3,6,,2015,11,37.762339,-122.399373,POINT (-122.39936 37.762333),54,2,9,26,34,,,54
9848,260 05TH ST,UNKNOWN,05TH,SIDEWALK,1,2,,2004,0,37.780456,-122.404493,POINT (-122.40448 37.780453),32,1,10,34,35,4,,32
10045,4681 MISSION ST,Filipino Community Center,MISSION,SIDEWALK,1,2,,2010,10,37.723343,-122.435462,POINT (-122.43545 37.72334),90,9,1,7,157,,,90
10856,1935 Ocean Ave,Ocean Cycling,OCEAN,SIDEWALK,3,6,,2017,7,37.725449,-122.463042,POINT (-122.46303 37.725445),67,10,8,41,107,13,,67
9362,2301 HARRISON ST,multiple,HARRISON,SIDEWALK,1,2,,2002,0,37.760095,-122.412363,POINT (-122.412346 37.76009),53,3,2,20,169,,,53
13942,201 3rd Street,,3rd Street,SIDEWALK,4,8,,2020,12,,,POINT (-122.39995 37.785046),32,1,10,8,25,4,,32
10161,2840 MARIPOSA ST,Theater of Yugen,MARIPOSA,SIDEWALK,1,2,,0,0,37.763578,-122.411738,POINT (-122.41173 37.763573),53,3,2,20,169,,,53
9193,776 HAIGHT ST,Coffee Bean,HAIGHT,SIDEWALK,1,2,,2010,0,37.771775,-122.434954,POINT (-122.434944 37.77177),26,4,11,3,183,,,26
10745,1231 MARKET ST,Hotel Whitcomb,MARKET,SIDEWALK,1,2,,2006,0,37.777942,-122.414778,POINT (-122.414764 37.77794),32,5,10,34,181,7,1,32
13969,141 7th St,,,SIDEWALK,1,2,,2020,9,,,POINT (-122.41022 37.778633),32,1,10,34,181,,1,32
10279,2407 Noriega,dental health of sf,NORIEGA,SIDEWALK,1,2,,2016,8,37.753601,-122.489413,POINT (-122.4894 37.753597),39,10,7,35,29,,,39
10064,1396 La Playa St,java beach cafe,LA PLAYA,SIDEWALK,1,2,,2016,8,37.760378,-122.509061,POINT (-122.50905 37.760372),39,10,7,35,147,,,39
9597,544 HAYES ST,nida,HAYES,SIDEWALK,1,2,,2004,0,37.776831,-122.425392,POINT (-122.42538 37.776825),22,4,11,9,70,,,22
12602,805 Waller Street,Residential /Apt,Waller Street,SIDEWALK,1,2,,2019,12,37.7703136,-122.43700357,POINT (-122.43699 37.77031),112,7,5,3,183,,,112
8538,2049 Irving St,Uncle Benny's Donuts,Irving Street,SIDEWALK,2,4,,2017,7,0,0,POINT (-122.47998 37.76318),39,10,7,35,62,,,39
12028,151 TOWNSEND ST,Bagel Bakery,TOWNSEND,SIDEWALK,1,2,,0,0,37.779247,-122.391356,POINT (-122.39134 37.779243),31,1,10,4,68,,,31
11301,3520 20TH ST,Comics and Art Businesses,20TH,SIDEWALK,2,4,,2010,12,37.758832,-122.419652,POINT (-122.41964 37.758827),53,3,2,20,177,,,53
9140,2599 SAN BRUNO AVE,Subway,BURROWS,SIDEWALK,1,2,,2015,6,37.729013,-122.403857,POINT (-122.40385 37.729008),91,2,2,25,128,,,91
14119,1465 Waller street,,Waller street,SIDEWALK,1,2,,2021,2,,,POINT (-122.447815 37.76894),25,7,11,3,91,,,25
11595,443 Foerster Street,Miraloma Nursery,FOERSTER,SIDEWALK,2,4,,2017,5,37.731882,-122.448954,POINT (-122.448944 37.731876),95,9,8,41,100,,,95
8688,2031 Chestnut Street,Asian Box,Chestnut Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.436714 37.800453),17,4,6,13,82,,,17
8639,1426 Fillmore Street,Grace Dental Group,Fillmore Street,SIDEWALK,1,2,,2018,6,0,0,POINT (-122.43231 37.78286),97,4,11,39,3,,,97
12734,3595 California,Starbucks,California,SIDEWALK,2,4,,2019,12,37.78643243,-122.45318566,POINT (-122.45317 37.786427),11,8,6,31,77,,,11
9816,225 BUSH ST,Lithium Technologies (14th Floor),BUSH,SIDEWALK,2,4,,2015,9,37.791057,-122.401142,POINT (-122.40113 37.791054),108,6,3,8,43,,,108
9303,2266 California Street,Congregation Sherith Israel,CALIFORNIA,SIDEWALK,2,4,,2016,10,37.789254,-122.431656,POINT (-122.43164 37.78925),102,4,6,30,79,,,102
10573,2001 Irving St,Bank of the Orient,IRVING,SIDEWALK,2,4,,2017,7,37.763397,-122.479294,POINT (-122.47928 37.763393),39,10,7,35,62,,,39
9377,SLOAT BLVD & WEST PORTAL AVE,"Muni 23 WB Stop, Traffic Island",SLOAT; WEST PORTAL,SIDEWALK,1,2,,2015,6,37.734805,-122.472207,POINT (-122.47219 37.7348),46,10,8,41,107,,,46
8592,1690 Broadway Street,Grosvenor Atrium,Broadway Street,SIDEWALK,1,2,,2018,7,0,0,POINT (-122.424774 37.795868),102,4,6,30,125,,,102
9895,530 VALENCIA ST,Thai House 530,VALENCIA,SIDEWALK,1,2,,0,0,37.764328,-122.422115,POINT (-122.422104 37.764324),37,3,5,20,178,,,37
9159,6295 03RD ST,Cut Above the Rest,03RD,SIDEWALK,1,2,,2015,1,37.721026,-122.396159,POINT (-122.39615 37.72102),88,2,9,1,191,,,88
10180,500 04TH ST,UNKNOWN,04TH,SIDEWALK,1,2,,2003,0,37.779288,-122.398118,POINT (-122.3981 37.77928),32,1,10,34,179,,,32
10689,80 MONTGOMERY STREET,Workshop Café,MONTGOMERY,SIDEWALK,2,4,,2015,11,37.789857,-122.402065,POINT (-122.402054 37.789852),108,6,3,8,43,,,108
10296,3140 MISSION ST,Roccapulco's,MISSION,SIDEWALK,1,2,,2015,1,37.74714,-122.419209,POINT (-122.4192 37.747135),83,9,2,2,188,,,83
13791,1966 Pacific Ave,,Pacific Ave,SIDEWALK,1,2,,2020,9,,,POINT (-122.42755 37.794266),102,4,6,30,39,,,102
13954,3696 20th st,F and G Grocery,20th st,SIDEWALK,1,2,,2020,12,,,POINT (-122.42322 37.758385),37,3,5,20,76,,,37
9069,420 BERRY ST,UNKNOWN,BERRY,SIDEWALK,3,3,,2007,0,37.772004,-122.399071,POINT (-122.399055 37.772),34,1,10,4,68,,,34
10017,1701 CHURCH ST,Getzwell Pediatrics,CHURCH,SIDEWALK,1,2,,2015,1,37.743575,-122.426357,POINT (-122.426346 37.74357),84,9,5,22,174,,,84
14430,2188 37TH AVE,,37TH AVE,SIDEWALK,1,2,,2021,10,,,POINT (-122.49526 37.74626),39,10,7,35,144,,,39
8817,200 Duboce Avenue,KFC,Duboce Avenue,SIDEWALK,1,2,,2018,2,0,0,POINT (-122.42482 37.769947),27,1,5,20,178,9,,27
14440,3422 Rivera,,Rivera,SIDEWALK,1,2,,2021,10,,,POINT (-122.50303 37.745586),39,10,7,35,102,,,39
10444,1904 FILLMORE ST,Cassandria Blackmore,FILLMORE,SIDEWALK,1,2,,2004,0,37.786585,-122.433064,POINT (-122.43305 37.78658),101,4,11,30,78,,,101
9289,1398 MISSION ST,Cumaica Coffee,MISSION,SIDEWALK,1,2,,2012,9,37.775857,-122.415943,POINT (-122.41593 37.775852),32,5,10,34,181,7,1,32
13478,3255 Taraval,Harry’s barbershop,Taraval,SIDEWALK,1,2,,2020,2,,,POINT (-122.501144 37.741726),39,10,7,35,144,,,39
11374,2576 03RD ST,Third Street Boxing Gym,03RD,SIDEWALK,2,4,,2011,4,37.756956,-122.388496,POINT (-122.38848 37.75695),55,2,9,26,167,14,,55
9399,123 WEST PORTAL AVE,Radio Shack,WEST PORTAL,SIDEWALK,1,2,,2015,1,37.739305,-122.467027,POINT (-122.46701 37.7393),46,10,8,41,149,,,46
9165,3939 Lawton Street,Kids Kollege Preschool,LAWTON,SIDEWALK,1,2,,2017,2,37.756653,-122.505012,POINT (-122.505 37.75665),39,10,7,35,103,,,39
12524,1200 Pacific,Nob Hill Dental,Pacific,SIDEWALK,1,2,,2019,12,37.79586473,-122.41517181,POINT (-122.41516 37.79586),107,6,3,21,46,,,107
10149,33 KEARNY ST,Discount Camera,KEARNY,SIDEWALK,1,2,,2010,11,37.788261,-122.403851,POINT (-122.40384 37.788258),19,6,3,8,43,5,,19
14140,3198 Fulton Street,,Fulton Street,SIDEWALK,4,8,,2021,3,,,POINT (-122.46576 37.773407),5,8,4,11,94,,,5
12376,559 VALENCIA ST,Curtis Hotel,VALENCIA,SIDEWALK,6,12,,0,0,37.764005,-122.421492,POINT (-122.42148 37.764),53,3,2,20,89,,,53
9253,940 FILBERT ST,UNKNOWN,FILBERT,SIDEWALK,1,2,,2005,0,37.800944,-122.414958,POINT (-122.41495 37.800938),107,6,3,32,52,,,107
11631,925 TARAVAL ST,DOC-FAI Martial Arts,TARAVAL,SIDEWALK,1,2,,2011,6,37.742777,-122.476156,POINT (-122.47614 37.74277),40,10,7,35,95,,,40
9843,1234 VALENCIA ST,Yoga Tree,VALENCIA,ROADWAY,5,10,,2011,12,37.7531,-122.421033,POINT (-122.42102 37.753094),53,3,5,20,176,,,53
10375,1 DR CARLTON B GOODLETT PL,City Hall,POLK,SIDEWALK,2,4,,2010,12,37.779319,-122.418804,POINT (-122.41879 37.779316),21,4,10,36,132,8,1,21
10733,2730 21ST ST,Asiento Neighborhood Bar,BRYANT,SIDEWALK,2,4,,2015,1,37.75776,-122.409427,POINT (-122.40942 37.757755),53,3,2,20,169,,,53
14087,4999 Fulton Street,,Fulton Street,SIDEWALK,2,4,,2021,1,,,POINT (-122.485146 37.77253),8,8,4,29,92,,,8
13838,2901 Webster Street,Practice San Francisco,Webster Street,SIDEWALK,1,2,,2020,10,,,POINT (-122.433846 37.7974),15,4,6,13,81,,,15
12260,842 COLE ST,UNKNOWN,COLE,SIDEWALK,1,2,,2003,0,37.766191,-122.449764,POINT (-122.44975 37.766186),29,7,11,3,135,,,29
